Country,Year,Month,Day,Weekday,Name,Type,Date
US,2015,11,27,Friday,Robert E Lee's Birthday,State holiday,2015-11-27
US,2015,11,27,Friday,Presidents' Day,State holiday,2015-11-27
US,2015,11,27,Friday,Lincoln's Birthday/Lincoln's Day,State holiday,2015-11-27
US,2015,11,27,Friday,Black Friday,State holiday,2015-11-27
US,2015,11,27,Friday,American Indian Heritage Day,State holiday,2015-11-27
US,2015,12,7,Monday,Chanukah/Hanukkah (first day),Jewish holiday,2015-12-7
US,2015,12,14,Monday,Last Day of Chanukah,Jewish holiday,2015-12-14
US,2015,12,24,Thursday,Christmas Eve,State holiday,2015-12-24
US,2015,12,24,Thursday,Washington's Birthday,State holiday,2015-12-24
US,2015,12,25,Friday,Christmas Day,"National holiday, Christian",2015-12-25
US,2015,12,26,Saturday,Day After Christmas Day,State holiday,2015-12-26
US,2015,12,31,Thursday,New Year's Eve,State holiday,2015-12-31
US,2014,1,1,Wednesday,New Year's Day,National holiday,2014-1-1
US,2014,1,16,Thursday,Tu Bishvat/Tu B'Shevat,Jewish holiday,2014-1-16
US,2014,1,17,Friday,Lee Jackson Day,State holiday,2014-1-17
US,2014,1,19,Sunday,Robert E Lee's Birthday,State holiday,2014-1-19
US,2014,1,19,Sunday,Confederate Memorial Day,State holiday,2014-1-19
US,2014,1,20,Monday,Martin Luther King Day,National holiday,2014-1-20
US,2014,1,20,Monday,Robert E Lee's Birthday,State holiday,2014-1-20
US,2014,1,20,Monday,Idaho Human Rights Day,State holiday,2014-1-20
US,2014,1,20,Monday,Civil Rights Day,State holiday,2014-1-20
US,2014,2,12,Wednesday,Lincoln's Birthday,State holiday,2014-2-12
US,2014,2,17,Monday,Presidents' Day (Washington's Birthday),National holiday,2014-2-17
US,2014,2,17,Monday,Daisy Gatson Bates Day,State holiday,2014-2-17
US,2014,3,2,Sunday,Texas Independence Day,State holiday,2014-3-2
US,2014,3,3,Monday,Casimir Pulaski Day,State holiday,2014-3-3
US,2014,3,4,Tuesday,Shrove Tuesday/Mardi Gras,State holiday,2014-3-4
US,2014,3,4,Tuesday,Town Meeting Day Vermont,State holiday,2014-3-4
US,2014,3,16,Sunday,Purim,Jewish holiday,2014-3-16
US,2014,3,17,Monday,Evacuation Day,State holiday,2014-3-17
US,2014,3,26,Wednesday,Prince Jonah Kuhio Kalanianaole Day,State holiday,2014-3-26
US,2014,3,31,Monday,Seward's Day,State holiday,2014-3-31
US,2014,3,31,Monday,César Chávez Day,State holiday,2014-3-31
US,2014,4,15,Tuesday,Passover (first day),Jewish holiday,2014-4-15
US,2014,4,16,Wednesday,Emancipation Day,State holiday,2014-4-16
US,2014,4,18,Friday,Good Friday,State holiday,2014-4-18
US,2014,4,21,Monday,Patriot's Day,State holiday,2014-4-21
US,2014,4,21,Monday,San Jacinto Day,State holiday,2014-4-21
US,2014,4,22,Tuesday,Last Day of Passover,Jewish holiday,2014-4-22
US,2014,4,25,Friday,Arbor Day,State holiday,2014-4-25
US,2014,4,28,Monday,Yom HaShoah,Jewish holiday,2014-4-28
US,2014,4,28,Monday,Confederate Memorial Day,State holiday,2014-4-28
US,2014,5,6,Tuesday,Yom Ha'atzmaut,Jewish holiday,2014-5-6
US,2014,5,6,Tuesday,Primary Election Day Indiana,State holiday,2014-5-6
US,2014,5,8,Thursday,Truman Day,State holiday,2014-5-8
US,2014,5,9,Friday,Confederate Memorial Day observed,State holiday,2014-5-9
US,2014,5,10,Saturday,Confederate Memorial Day,State holiday,2014-5-10
US,2014,5,13,Tuesday,Primary Election Day West Virginia,State holiday,2014-5-13
US,2014,5,18,Sunday,Lag BaOmer,Jewish holiday,2014-5-18
US,2014,5,26,Monday,Memorial Day,National holiday,2014-5-26
US,2014,6,2,Monday,Jefferson Davis Birthday,State holiday,2014-6-2
US,2014,6,4,Wednesday,Shavuot,Jewish holiday,2014-6-4
US,2014,6,11,Wednesday,Kamehameha Day,State holiday,2014-6-11
US,2014,6,17,Tuesday,Bunker Hill Day,State holiday,2014-6-17
US,2014,6,19,Thursday,Emancipation Day,State holiday,2014-6-19
US,2014,6,20,Friday,West Virginia Day,State holiday,2014-6-20
US,2014,7,4,Friday,Independence Day,National holiday,2014-7-4
US,2014,7,24,Thursday,Pioneer Day,State holiday,2014-7-24
US,2014,8,5,Tuesday,Tisha B'Av,Jewish holiday,2014-8-5
US,2014,8,11,Monday,Victory Day,State holiday,2014-8-11
US,2014,8,15,Friday,Statehood Day in Hawaii,State holiday,2014-8-15
US,2014,8,15,Friday,Bennington Battle Day observed,State holiday,2014-8-15
US,2014,8,16,Saturday,Bennington Battle Day,State holiday,2014-8-16
US,2014,8,27,Wednesday,Lyndon Baines Johnson Day,State holiday,2014-8-27
US,2014,9,1,Monday,Labor Day,National holiday,2014-9-1
US,2014,9,25,Thursday,Rosh Hashana,State holiday,2014-9-25
US,2014,9,25,Thursday,Rosh Hashana,Jewish holiday,2014-9-25
US,2014,10,4,Saturday,Yom Kippur,State holiday,2014-10-4
US,2014,10,4,Saturday,Yom Kippur,Jewish holiday,2014-10-4
US,2014,10,9,Thursday,First Day of Sukkot,Jewish holiday,2014-10-9
US,2014,10,13,Monday,Columbus Day,National holiday,2014-10-13
US,2014,10,15,Wednesday,Last Day of Sukkot,Jewish holiday,2014-10-15
US,2014,10,16,Thursday,Shmini Atzeret,Jewish holiday,2014-10-16
US,2014,10,17,Friday,Simchat Torah,Jewish holiday,2014-10-17
US,2014,10,17,Friday,Alaska Day observed,State holiday,2014-10-17
US,2014,10,18,Saturday,Alaska Day,State holiday,2014-10-18
US,2014,10,31,Friday,Nevada Day,State holiday,2014-10-31
US,2014,11,4,Tuesday,Election Day,State holiday,2014-11-4
US,2014,11,6,Thursday,Return Day Delaware,State holiday,2014-11-6
US,2014,11,11,Tuesday,Veterans Day,National holiday,2014-11-11
US,2014,11,27,Thursday,Thanksgiving Day,National holiday,2014-11-27
US,2014,11,28,Friday,Robert E Lee's Birthday,State holiday,2014-11-28
US,2014,11,28,Friday,Presidents' Day,State holiday,2014-11-28
US,2014,11,28,Friday,Lincoln's Birthday/Lincoln's Day,State holiday,2014-11-28
US,2014,11,28,Friday,Black Friday,State holiday,2014-11-28
US,2014,11,28,Friday,American Indian Heritage Day,State holiday,2014-11-28
US,2014,12,17,Wednesday,Chanukah/Hanukkah (first day),Jewish holiday,2014-12-17
US,2014,12,24,Wednesday,Last Day of Chanukah,Jewish holiday,2014-12-24
US,2014,12,24,Wednesday,Christmas Eve,State holiday,2014-12-24
US,2014,12,25,Thursday,Christmas Day,"National holiday, Christian",2014-12-25
US,2014,12,26,Friday,Day After Christmas Day,State holiday,2014-12-26
US,2014,12,26,Friday,Washington's Birthday,State holiday,2014-12-26
US,2014,12,31,Wednesday,New Year's Eve,State holiday,2014-12-31
US,2013,1,1,Tuesday,New Year's Day,National holiday,2013-1-1
US,2013,1,18,Friday,Lee Jackson Day,State holiday,2013-1-18
US,2013,1,19,Saturday,Robert E Lee's Birthday,State holiday,2013-1-19
US,2013,1,19,Saturday,Confederate Memorial Day,State holiday,2013-1-19
US,2013,1,20,Sunday,Inauguration Day,State holiday,2013-1-20
US,2013,1,21,Monday,Martin Luther King Day,National holiday,2013-1-21
US,2013,1,21,Monday,Robert E Lee's Birthday,State holiday,2013-1-21
US,2013,1,21,Monday,Idaho Human Rights Day,State holiday,2013-1-21
US,2013,1,21,Monday,Civil Rights Day,State holiday,2013-1-21
US,2013,1,26,Saturday,Tu Bishvat/Tu B'Shevat,Jewish holiday,2013-1-26
US,2013,2,12,Tuesday,Lincoln's Birthday,State holiday,2013-2-12
US,2013,2,12,Tuesday,Shrove Tuesday/Mardi Gras,State holiday,2013-2-12
US,2013,2,18,Monday,Presidents' Day (Washington's Birthday),National holiday,2013-2-18
US,2013,2,18,Monday,Daisy Gatson Bates Day,State holiday,2013-2-18
US,2013,2,24,Sunday,Purim,Jewish holiday,2013-2-24
US,2013,3,2,Saturday,Texas Independence Day,State holiday,2013-3-2
US,2013,3,4,Monday,Casimir Pulaski Day,State holiday,2013-3-4
US,2013,3,5,Tuesday,Town Meeting Day Vermont,State holiday,2013-3-5
US,2013,3,17,Sunday,Evacuation Day,State holiday,2013-3-17
US,2013,3,18,Monday,Evacuation Day observed,State holiday,2013-3-18
US,2013,3,25,Monday,Seward's Day,State holiday,2013-3-25
US,2013,3,26,Tuesday,Passover (first day),Jewish holiday,2013-3-26
US,2013,3,26,Tuesday,Prince Jonah Kuhio Kalanianaole Day,State holiday,2013-3-26
US,2013,3,29,Friday,Good Friday,State holiday,2013-3-29
US,2013,3,31,Sunday,César Chávez Day,State holiday,2013-3-31
US,2013,4,1,Monday,César Chávez Day observed,State holiday,2013-4-1
US,2013,4,2,Tuesday,Last Day of Passover,Jewish holiday,2013-4-2
US,2013,4,8,Monday,Yom HaShoah,Jewish holiday,2013-4-8
US,2013,4,15,Monday,Patriot's Day,State holiday,2013-4-15
US,2013,4,16,Tuesday,Yom Ha'atzmaut,Jewish holiday,2013-4-16
US,2013,4,16,Tuesday,Emancipation Day,State holiday,2013-4-16
US,2013,4,21,Sunday,San Jacinto Day,State holiday,2013-4-21
US,2013,4,22,Monday,Confederate Memorial Day,State holiday,2013-4-22
US,2013,4,26,Friday,Arbor Day,State holiday,2013-4-26
US,2013,4,28,Sunday,Lag BaOmer,Jewish holiday,2013-4-28
US,2013,4,29,Monday,Confederate Memorial Day,State holiday,2013-4-29
US,2013,5,8,Wednesday,Truman Day,State holiday,2013-5-8
US,2013,5,10,Friday,Confederate Memorial Day,State holiday,2013-5-10
US,2013,5,15,Wednesday,Shavuot,Jewish holiday,2013-5-15
US,2013,5,27,Monday,Memorial Day,National holiday,2013-5-27
US,2013,6,3,Monday,Jefferson Davis Birthday,State holiday,2013-6-3
US,2013,6,11,Tuesday,Kamehameha Day,State holiday,2013-6-11
US,2013,6,17,Monday,Bunker Hill Day,State holiday,2013-6-17
US,2013,6,19,Wednesday,Emancipation Day,State holiday,2013-6-19
US,2013,6,20,Thursday,West Virginia Day,State holiday,2013-6-20
US,2013,7,4,Thursday,Independence Day,National holiday,2013-7-4
US,2013,7,16,Tuesday,Tisha B'Av,Jewish holiday,2013-7-16
US,2013,7,24,Wednesday,Pioneer Day,State holiday,2013-7-24
US,2013,8,12,Monday,Victory Day,State holiday,2013-8-12
US,2013,8,16,Friday,Statehood Day in Hawaii,State holiday,2013-8-16
US,2013,8,16,Friday,Bennington Battle Day,State holiday,2013-8-16
US,2013,8,27,Tuesday,Lyndon Baines Johnson Day,State holiday,2013-8-27
US,2013,9,2,Monday,Labor Day,National holiday,2013-9-2
US,2013,9,5,Thursday,Rosh Hashana,State holiday,2013-9-5
US,2013,9,5,Thursday,Rosh Hashana,Jewish holiday,2013-9-5
US,2013,9,14,Saturday,Yom Kippur,State holiday,2013-9-14
US,2013,9,14,Saturday,Yom Kippur,Jewish holiday,2013-9-14
US,2013,9,19,Thursday,First Day of Sukkot,Jewish holiday,2013-9-19
US,2013,9,25,Wednesday,Last Day of Sukkot,Jewish holiday,2013-9-25
US,2013,9,26,Thursday,Shmini Atzeret,Jewish holiday,2013-9-26
US,2013,9,27,Friday,Simchat Torah,Jewish holiday,2013-9-27
US,2013,10,14,Monday,Columbus Day,National holiday,2013-10-14
US,2013,10,18,Friday,Alaska Day,State holiday,2013-10-18
US,2013,10,25,Friday,Nevada Day,State holiday,2013-10-25
US,2013,11,11,Monday,Veterans Day,National holiday,2013-11-11
US,2013,11,28,Thursday,Chanukah/Hanukkah (first day),Jewish holiday,2013-11-28
US,2013,11,28,Thursday,Thanksgiving Day,National holiday,2013-11-28
US,2013,11,29,Friday,Robert E Lee's Birthday,State holiday,2013-11-29
US,2013,11,29,Friday,Presidents' Day,State holiday,2013-11-29
US,2013,11,29,Friday,Lincoln's Birthday/Lincoln's Day,State holiday,2013-11-29
US,2013,11,29,Friday,Black Friday,State holiday,2013-11-29
US,2013,11,29,Friday,American Indian Heritage Day,State holiday,2013-11-29
US,2013,12,5,Thursday,Last Day of Chanukah,Jewish holiday,2013-12-5
US,2013,12,24,Tuesday,Christmas Eve,State holiday,2013-12-24
US,2013,12,24,Tuesday,Washington's Birthday,State holiday,2013-12-24
US,2013,12,25,Wednesday,Christmas Day,"National holiday, Christian",2013-12-25
US,2013,12,26,Thursday,Day After Christmas Day,State holiday,2013-12-26
US,2013,12,31,Tuesday,New Year's Eve,State holiday,2013-12-31
US,2012,1,1,Sunday,New Year's Day,National holiday,2012-1-1
US,2012,1,2,Monday,New Year's Day observed,National holiday,2012-1-2
US,2012,1,13,Friday,Lee Jackson Day,State holiday,2012-1-13
US,2012,1,16,Monday,Martin Luther King Day,National holiday,2012-1-16
US,2012,1,16,Monday,Robert E Lee's Birthday,State holiday,2012-1-16
US,2012,1,16,Monday,Idaho Human Rights Day,State holiday,2012-1-16
US,2012,1,16,Monday,Civil Rights Day,State holiday,2012-1-16
US,2012,1,19,Thursday,Robert E Lee's Birthday,State holiday,2012-1-19
US,2012,1,19,Thursday,Confederate Memorial Day,State holiday,2012-1-19
US,2012,2,8,Wednesday,Tu Bishvat/Tu B'Shevat,Jewish holiday,2012-2-8
US,2012,2,12,Sunday,Lincoln's Birthday,State holiday,2012-2-12
US,2012,2,13,Monday,Lincoln's Birthday observed,State holiday,2012-2-13
US,2012,2,20,Monday,Presidents' Day (Washington's Birthday),National holiday,2012-2-20
US,2012,2,20,Monday,Daisy Gatson Bates Day,State holiday,2012-2-20
US,2012,2,21,Tuesday,Shrove Tuesday/Mardi Gras,State holiday,2012-2-21
US,2012,3,2,Friday,Texas Independence Day,State holiday,2012-3-2
US,2012,3,5,Monday,Casimir Pulaski Day,State holiday,2012-3-5
US,2012,3,6,Tuesday,Town Meeting Day Vermont,State holiday,2012-3-6
US,2012,3,8,Thursday,Purim,Jewish holiday,2012-3-8
US,2012,3,16,Friday,Evacuation Day observed,State holiday,2012-3-16
US,2012,3,17,Saturday,Evacuation Day,State holiday,2012-3-17
US,2012,3,26,Monday,Prince Jonah Kuhio Kalanianaole Day,State holiday,2012-3-26
US,2012,3,26,Monday,Seward's Day,State holiday,2012-3-26
US,2012,3,31,Saturday,César Chávez Day,State holiday,2012-3-31
US,2012,4,6,Friday,Good Friday,State holiday,2012-4-6
US,2012,4,7,Saturday,Passover (first day),Jewish holiday,2012-4-7
US,2012,4,14,Saturday,Last Day of Passover,Jewish holiday,2012-4-14
US,2012,4,16,Monday,Emancipation Day,State holiday,2012-4-16
US,2012,4,16,Monday,Patriot's Day,State holiday,2012-4-16
US,2012,4,18,Wednesday,Yom HaShoah,Jewish holiday,2012-4-18
US,2012,4,21,Saturday,San Jacinto Day,State holiday,2012-4-21
US,2012,4,23,Monday,Confederate Memorial Day,State holiday,2012-4-23
US,2012,4,26,Thursday,Yom Ha'atzmaut,Jewish holiday,2012-4-26
US,2012,4,27,Friday,Arbor Day,State holiday,2012-4-27
US,2012,4,30,Monday,Confederate Memorial Day,State holiday,2012-4-30
US,2012,5,8,Tuesday,Truman Day,State holiday,2012-5-8
US,2012,5,8,Tuesday,Primary Election Day Indiana,State holiday,2012-5-8
US,2012,5,8,Tuesday,Primary Election Day West Virginia,State holiday,2012-5-8
US,2012,5,10,Thursday,Lag BaOmer,Jewish holiday,2012-5-10
US,2012,5,10,Thursday,Confederate Memorial Day,State holiday,2012-5-10
US,2012,5,27,Sunday,Shavuot,Jewish holiday,2012-5-27
US,2012,5,28,Monday,Memorial Day,National holiday,2012-5-28
US,2012,6,4,Monday,Jefferson Davis Birthday,State holiday,2012-6-4
US,2012,6,11,Monday,Kamehameha Day,State holiday,2012-6-11
US,2012,6,17,Sunday,Bunker Hill Day,State holiday,2012-6-17
US,2012,6,18,Monday,Bunker Hill Day observed,State holiday,2012-6-18
US,2012,6,19,Tuesday,Emancipation Day,State holiday,2012-6-19
US,2012,6,20,Wednesday,West Virginia Day,State holiday,2012-6-20
US,2012,7,4,Wednesday,Independence Day,National holiday,2012-7-4
US,2012,7,24,Tuesday,Pioneer Day,State holiday,2012-7-24
US,2012,7,29,Sunday,Tisha B'Av,Jewish holiday,2012-7-29
US,2012,8,13,Monday,Victory Day,State holiday,2012-8-13
US,2012,8,16,Thursday,Bennington Battle Day,State holiday,2012-8-16
US,2012,8,17,Friday,Statehood Day in Hawaii,State holiday,2012-8-17
US,2012,8,27,Monday,Lyndon Baines Johnson Day,State holiday,2012-8-27
US,2012,9,3,Monday,Labor Day,National holiday,2012-9-3
US,2012,9,17,Monday,Rosh Hashana,State holiday,2012-9-17
US,2012,9,17,Monday,Rosh Hashana,Jewish holiday,2012-9-17
US,2012,9,26,Wednesday,Yom Kippur,State holiday,2012-9-26
US,2012,9,26,Wednesday,Yom Kippur,Jewish holiday,2012-9-26
US,2012,10,1,Monday,First Day of Sukkot,Jewish holiday,2012-10-1
US,2012,10,7,Sunday,Last Day of Sukkot,Jewish holiday,2012-10-7
US,2012,10,8,Monday,Shmini Atzeret,Jewish holiday,2012-10-8
US,2012,10,8,Monday,Columbus Day,National holiday,2012-10-8
US,2012,10,9,Tuesday,Simchat Torah,Jewish holiday,2012-10-9
US,2012,10,18,Thursday,Alaska Day,State holiday,2012-10-18
US,2012,10,26,Friday,Nevada Day,State holiday,2012-10-26
US,2012,11,6,Tuesday,Election Day,State holiday,2012-11-6
US,2012,11,8,Thursday,Return Day Delaware,State holiday,2012-11-8
US,2012,11,11,Sunday,Veterans Day,National holiday,2012-11-11
US,2012,11,12,Monday,Veterans Day observed,National holiday,2012-11-12
US,2012,11,22,Thursday,Thanksgiving Day,National holiday,2012-11-22
US,2012,11,23,Friday,Presidents' Day,State holiday,2012-11-23
US,2012,11,23,Friday,Lincoln's Birthday/Lincoln's Day,State holiday,2012-11-23
US,2012,11,23,Friday,Black Friday,State holiday,2012-11-23
US,2012,11,23,Friday,American Indian Heritage Day,State holiday,2012-11-23
US,2012,11,25,Sunday,Robert E Lee's Birthday,State holiday,2012-11-25
US,2012,12,9,Sunday,Chanukah/Hanukkah (first day),Jewish holiday,2012-12-9
US,2012,12,16,Sunday,Last Day of Chanukah,Jewish holiday,2012-12-16
US,2012,12,24,Monday,Christmas Eve,State holiday,2012-12-24
US,2012,12,24,Monday,Washington's Birthday,State holiday,2012-12-24
US,2012,12,25,Tuesday,Christmas Day,"National holiday, Christian",2012-12-25
US,2012,12,26,Wednesday,Day After Christmas Day,State holiday,2012-12-26
US,2012,12,31,Monday,New Year's Eve,State holiday,2012-12-31
US,2011,1,1,Saturday,New Year's Day,National holiday,2011-1-1
US,2011,1,14,Friday,Lee Jackson Day,State holiday,2011-1-14
US,2011,1,17,Monday,Martin Luther King Day,National holiday,2011-1-17
US,2011,1,17,Monday,Robert E Lee's Birthday,State holiday,2011-1-17
US,2011,1,17,Monday,Idaho Human Rights Day,State holiday,2011-1-17
US,2011,1,17,Monday,Civil Rights Day,State holiday,2011-1-17
US,2011,1,19,Wednesday,Robert E Lee's Birthday,State holiday,2011-1-19
US,2011,1,19,Wednesday,Confederate Memorial Day,State holiday,2011-1-19
US,2011,1,20,Thursday,Tu Bishvat/Tu B'Shevat,Jewish holiday,2011-1-20
US,2011,2,11,Friday,Lincoln's Birthday observed,State holiday,2011-2-11
US,2011,2,12,Saturday,Lincoln's Birthday,State holiday,2011-2-12
US,2011,2,21,Monday,Presidents' Day (Washington's Birthday),National holiday,2011-2-21
US,2011,2,21,Monday,Daisy Gatson Bates Day,State holiday,2011-2-21
US,2011,3,1,Tuesday,Town Meeting Day Vermont,State holiday,2011-3-1
US,2011,3,2,Wednesday,Texas Independence Day,State holiday,2011-3-2
US,2011,3,7,Monday,Casimir Pulaski Day,State holiday,2011-3-7
US,2011,3,8,Tuesday,Shrove Tuesday/Mardi Gras,State holiday,2011-3-8
US,2011,3,17,Thursday,Evacuation Day,State holiday,2011-3-17
US,2011,3,20,Sunday,Purim,Jewish holiday,2011-3-20
US,2011,3,25,Friday,Prince Jonah Kuhio Kalanianaole Day observed,State holiday,2011-3-25
US,2011,3,26,Saturday,Prince Jonah Kuhio Kalanianaole Day,State holiday,2011-3-26
US,2011,3,28,Monday,Seward's Day,State holiday,2011-3-28
US,2011,3,31,Thursday,César Chávez Day,State holiday,2011-3-31
US,2011,4,15,Friday,Emancipation Day observed,State holiday,2011-4-15
US,2011,4,16,Saturday,Emancipation Day,State holiday,2011-4-16
US,2011,4,18,Monday,Patriot's Day,State holiday,2011-4-18
US,2011,4,19,Tuesday,Passover (first day),Jewish holiday,2011-4-19
US,2011,4,21,Thursday,San Jacinto Day,State holiday,2011-4-21
US,2011,4,22,Friday,Good Friday,State holiday,2011-4-22
US,2011,4,25,Monday,Confederate Memorial Day,State holiday,2011-4-25
US,2011,4,26,Tuesday,Last Day of Passover,Jewish holiday,2011-4-26
US,2011,4,29,Friday,Arbor Day,State holiday,2011-4-29
US,2011,5,1,Sunday,Yom HaShoah,Jewish holiday,2011-5-1
US,2011,5,8,Sunday,Truman Day,State holiday,2011-5-8
US,2011,5,9,Monday,Truman Day observed,State holiday,2011-5-9
US,2011,5,10,Tuesday,Yom Ha'atzmaut,Jewish holiday,2011-5-10
US,2011,5,10,Tuesday,Confederate Memorial Day,State holiday,2011-5-10
US,2011,5,22,Sunday,Lag BaOmer,Jewish holiday,2011-5-22
US,2011,5,30,Monday,Memorial Day,National holiday,2011-5-30
US,2011,6,6,Monday,Jefferson Davis Birthday,State holiday,2011-6-6
